created_at,current_issue,api_rows,new_rows,gap_count,duplicate_count,stale_flag,drift_seconds,health,detail_json
2026-09-25T19:45:23+07:00,202609252371,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 291, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:45:53+07:00,202609252372,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 292, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:46:23+07:00,202609252373,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 293, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:46:53+07:00,202609252374,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 294, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:47:23+07:00,202609252375,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 295, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:47:53+07:00,202609252376,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 296, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:48:23+07:00,202609252377,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 297, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:48:53+07:00,202609252378,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 298, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:49:23+07:00,202609252379,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 299, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:49:53+07:00,202609252380,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:50:23+07:00,202609252381,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:52:53+07:00,202609252386,100,5,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:53:23+07:00,202609252387,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:53:53+07:00,202609252388,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:54:23+07:00,202609252389,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
2026-09-25T19:54:53+07:00,202609252390,100,1,1,0,0,0.0,WARN,"{""stored_recent"": 300, ""gaps"": 1, ""stale"": 0, ""drift_seconds"": 0}"
